company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,first_taste,second_taste,third_taste,fourth_taste
Soma,Canada,2013,Blend,"Equator, Peru, Dom. Rep",67,4,3,1,0,0,0,1,0,roasted nuts,burnt brownie,,
Soma,Canada,2013,Jamaica,"Bachelor's Hall E., St. Thomas Parish, batch bh1",70,4,3,1,0,0,0,1,0,floral,berry,clove,
Soma,Canada,2013,Dominican republic,"Rizek Cacao, batch DR 12",77,3.75,3,1,0,0,0,1,0,smoke,burnt caramel,citrus,
Soma,Canada,2013,Trinidad,Sangre Grande P.,70,3.75,3,1,0,0,0,1,0,creamy,brownie mix,roasty,
Soma,Canada,2013,Venezuela,Patanemo,70,3.75,3,1,0,0,0,1,0,nutty,chocolate ice cream,,
Soma,Canada,2013,Indonesia,Java,70,3.25,3,1,0,0,0,1,0,creamy,smokey,fruit,
Soma,Canada,2013,Blend,Chef's Blend,70,3.25,3,1,0,0,0,1,0,grassy,dairy,mild fatty,
Soma,Canada,2013,Venezuela,"Orinoco, batch ORI 1",70,3.25,3,1,0,0,0,1,0,creamy,nutty,roasty,
Soma,Canada,2013,Peru,"Apurimac, El Quinacho Co-op",70,2.75,3,1,0,0,0,1,0,creamy,medicinal,mild fruit,
Soma,Canada,2014,Peru,Maranon Canyon,70,3.75,3,1,0,0,0,1,0,creamy,sour orange,,
Soma,Canada,2014,Vanuatu,"Espiritu Santo, 'Smoke Monster', batch sm1",70,3.75,3,1,0,0,0,1,0,creamy,smokey,rich,
Soma,Canada,2014,Nicaragua,"La Tronca, Matagalpa",70,3.5,3,1,0,0,0,1,0,basic chocolate,accessible,,
Soma,Canada,2014,Ecuador,"Camino Verde P., Balao, Guayas",80,3.5,3,1,0,0,0,1,0,robust,nutty,brownie,
Soma,Canada,2014,Nicaragua,La Dalia,70,3.25,3,1,0,0,0,1,0,spicy,woodsy,,
Soma,Canada,2014,Blend,"Little Big Man, Madagascar & Ecuador",70,3.25,3,1,0,0,0,1,0,tart,mild sour,,
Soma,Canada,2015,Venezuela,Porcelana,75,4,3,1,0,0,0,1,0,balanced,nuts,strawberry,
Soma,Canada,2015,Venezuela,CSB Chama,70,3.5,3,1,0,0,0,1,0,roasted nuts,dried fruit,,
Soma,Canada,2016,Vietnam,"Tien Giang, Black S., batch VIT60420.0",70,4,3,1,0,0,0,1,0,creamy,honey,blackberry,
Soma,Canada,2016,Nicaragua,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",70,3.75,3,1,0,0,0,1,0,evolves black pepper citrus,,,
Soma,Canada,2016,Blend,"Abstract S. w/ Jamaica nibs,batch abs60323.0",75,3.75,3,1,0,0,0,1,0,banana,nutty,,
Soma,Canada,2016,Dominican republic,"Oko Caribe, Duarte P., Collab w Chocosol",62,3.5,3,1,0,0,0,1,0,creamy,sweet,deep choco,
Soma,Canada,2016,Madagascar,"Sambirano Valley, Black Science, B-60307.0",70,3.5,3,1,0,0,0,1,0,robust dark tropical fruit,,,
Soma,Canada,2016,Brazil,"Bahia Black, batch bra50722.1",70,3.5,3,1,0,0,0,1,0,creamy,diluted,mild choco,
Soma,Canada,2016,Ecuador,"Camino Verde, Black S., batch cvu6030.0",70,3.25,3,1,0,0,0,1,0,nutty,banana,harsh ending,
Soma,Canada,2017,Colombia,Arauca,70,4,3,1,0,0,0,1,0,creamy,honey,marshmallow,
Soma,Canada,2017,Fiji,Fiji,70,3.25,3,1,0,0,0,1,0,creamy,roasty,woody,
Soma,Canada,2018,Madagascar,"Bejofo, Sambirano V., Akesson E.",70,4,3,1,0,0,0,1,0,creamy,acidic,balanced,
Soma,Canada,2018,Venezuela,"Choroni, Aragua, Finca Torres Farm",70,4,3,1,0,0,0,1,0,nutty,cocoa,,
Soma,Canada,2018,Haiti,"Pisa, Creole Gardens",70,3,3,1,0,0,0,1,0,sweet edge,lemon,muted,
Somerville,U.S.A,2014,U.s.a.,"Hawai'i Island, Big Island",70,3.5,2,0,0,0,0,1,0,intense,tannic,choco,earthy
Somerville,U.S.A,2014,Nicaragua,Nicaragua,70,3.25,2,0,0,0,0,1,0,earthy,dried fruit,complex,
Soul,Canada,2017,Madagascar,Madagascar,70,3.5,2,0,0,0,0,1,0,tart,sour,basic,
Soul,Canada,2017,Venezuela,Venezuela,75,3.5,2,0,0,0,0,1,0,dry,earthy,roasty,
Soul,Canada,2017,Tanzania,Tanzania,80,3.5,2,0,0,0,0,1,0,sticky,mild fruit,brownie,
Soul,Canada,2017,Dominican republic,Dominican Republic,70,3.25,2,0,0,0,0,1,0,grits,sweet,cocoa,
Soul,Canada,2017,Ecuador,Ecuador,75,3.25,2,0,0,0,0,1,0,dry,floral,earthy,
Soul,Canada,2017,Papua new guinea,Papua New Guinea,77,3.25,2,0,0,0,0,1,0,sandy,smokey,fruit,sour
Spagnvola,U.S.A,2012,Dominican republic,AgroCriso Plantation,75,3.25,4,1,1,0,0,1,0,oily,floral,,
Spagnvola,U.S.A,2012,Dominican republic,AgroCriso Plantation,70,3,4,1,1,0,0,1,0,oily,floral,dairy,
Spagnvola,U.S.A,2012,Dominican republic,AgroCriso Plantation,80,3,4,1,1,0,0,1,0,fatty,muted strawberry,,
Spencer,Australia,2014,Vanuatu,Malekula Island,72,2.75,3,1,0,0,0,1,0,bready,sour milk,fatty,
Spencer,Australia,2016,Ecuador,"Ecuador, lot E432314L",70,3.75,3,1,0,0,0,1,0,floral,sandy,,
Spencer,Australia,2016,Madagascar,"Madagascar, lot M0403R",70,3.75,3,1,0,0,0,1,0,powdery,cherry,astringent,
Spencer,Australia,2016,Dominican republic,"Dominican Republic, lot D82R",70,3.5,3,1,0,0,0,1,0,spicy,chocolatey,,
Spencer,U.S.A,2017,Dominican republic,Dominican Republic,70,3.75,3,1,0,0,0,1,0,sandy,robust,grapes,malt
Spencer,U.S.A,2017,Ecuador,Ecuador,70,3.5,3,1,0,0,0,1,0,floral,astringent,,
Spencer,U.S.A,2017,Peru,Peru,70,2.75,3,1,0,0,0,1,0,floral,earthy,burnt rubber,
Sprungli (Felchlin),Switzerland,2013,Bolivia,Alto Beni,70,3,4,1,0,1,0,1,0,fatty,mild fruit,note,
SRSLY,U.S.A,2013,Dominican republic,Dominican Republic,70,3,3,0,0,1,0,1,0,unrefined,sweet,mild coffee,
SRSLY,U.S.A,2013,Dominican republic,Dominican Republic,84,2.25,3,0,0,1,0,1,0,gritty,intense coffee,metallic,
Starchild,U.S.A,2015,Ecuador,"Bolivar, Arriba",70,3,4,1,1,0,0,0,1,coconut,mild vanilla,,
Starchild,U.S.A,2015,Dominican republic,Hispaniola,70,3,4,1,1,0,0,0,1,coconut,cocoa,grits,
Starchild,U.S.A,2015,Guatemala,Cacao Verapaz,70,3,4,1,1,0,0,0,1,dried fruit,coconut,grits,
Starchild,U.S.A,2015,Nicaragua,Rio Tuma,70,3,4,1,1,0,0,0,1,brownie,grits,sandy,
Starchild,U.S.A,2015,Madagascar,Sambirano Valley,70,3,4,1,1,0,0,0,1,red fruit,coconut,,
Stella (aka Bernrain),Switzerland,2011,India,India,72,3.25,4,1,1,0,0,1,0,peanut butter,vanilla,artificial,
Stella (aka Bernrain),Switzerland,2012,Brazil,"Bahia, Agri-Forestal Plantation, 2010",68,2.75,4,1,1,0,0,1,0,creamy,vanilla,moldy,
Stone Grindz,U.S.A,2014,Ecuador,"Ecuador, Midnight Dark, batch 600414",84,3.5,3,1,0,0,0,1,0,floral,hints fruit,,
Stone Grindz,U.S.A,2014,Ecuador,"Ecuador, Twilght Dark, batch 500414",70,3.5,3,1,0,0,0,1,0,oily surface,floral,earthy,
Stone Grindz,U.S.A,2017,Bolivia,"Wild Bolivia, batch 260",70,2.5,3,1,0,0,0,1,0,fatty,rubber,notes,
StRita Supreme,U.S.A,2012,Philippines,"Samar, East Visayas region",75,2.75,4,1,1,0,0,1,0,bland,earthy,,
StRita Supreme,U.S.A,2012,Philippines,"Samar, East Visayas region",65,2.5,4,1,1,0,0,1,0,vanilla,sweet,,
StRita Supreme,U.S.A,2012,Philippines,"Samar, East Visayas region",70,2.5,4,1,1,0,0,1,0,dry,sweet,vanilla,
Sublime Origins,U.S.A,2013,Belize,Moho Valley,78,3.25,2,0,0,0,0,1,0,intense,rich,dark berry,
Sublime Origins,U.S.A,2013,Madagascar,Sambirano,67,2.75,2,0,0,0,0,1,0,molasses,sour,astringent,
Summerbird,Denmark,2016,Peru,Peru,71,3,5,1,1,1,0,1,0,powdery,vanilla,earthy,
Summerbird,Denmark,2016,Peru,Peru,61,2.5,5,1,1,1,0,1,0,sandy,sweet,vanilla,
Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,60,3,3,1,0,0,0,1,0,sticky,sweet,nutty,roasty
Suruca Chocolate,Venezuela,2016,Venezuela,Venezuela,70,2.75,3,1,0,0,0,1,0,sticy,nutty,roasty,notes
Svenska Kakaobolaget,Sweden,2015,Sri lanka,Sri Lanka,70,2.75,2,0,0,0,0,1,0,ham,sour,intense,
Svenska Kakaobolaget,Sweden,2019,Tanzania,"Kokoa Kamili, 2017 harvest",74,2.75,2,0,0,0,0,1,0,fruit,burnt,harsh,
Sweet Escalier,Japan,2018,Venezuela,Chuao,75,3.25,5,1,1,1,0,1,0,acidic,cocoa,dried fruit,
Sweet Escalier,Japan,2018,Belize,Belize,70,3,5,1,1,1,0,1,0,buttery,cheesy,,
Sweet Escalier,Japan,2018,Brazil,"Amazonas, Wild Cacao",70,3,5,1,1,1,0,1,0,cardboard,cheesy,,
Sweet Escalier,Japan,2018,Tanzania,Tanzania,75,2.75,3,1,0,0,0,1,0,fatty,sour,notes,
Sweet Escalier,Japan,2018,Peru,San Martin,70,2.5,5,1,1,1,0,1,0,pungent,molasses,sour,
Sweetness,Canada,2020,Peru,Ucayali,68,3.25,3,1,0,0,0,1,0,burnt black licorice,intense,,
Sweetness,Canada,2020,Papua new guinea,Papua New Guinea,73,3.25,3,1,0,0,0,1,0,savory lemon,ham,,
Sweetness,Canada,2020,Mexico,Tabasco,74,3,3,1,0,0,0,1,0,dried fig,earthy,dirty,
Szanto Tibor,Hungary,2011,Venezuela,Crudo,70,3,3,1,0,0,0,1,0,rustic,sugar dominates,,
Szanto Tibor,Hungary,2012,Peru,"Ayacucho, ""El Guinacho""",70,3.75,3,1,0,0,0,1,0,sweet,spicy,,
Szanto Tibor,Hungary,2012,Dominican republic,Santo Domingo,70,3.25,3,1,0,0,0,1,0,rustic,large unground pieces,,
Szanto Tibor,Hungary,2012,Madagascar,Millot Plantation,70,3.25,3,1,0,0,0,1,0,rustic,bright fruit,,
Szanto Tibor,Hungary,2013,Madagascar,"Autumn, Primary Harvest, 2012",70,3.5,3,1,0,0,0,1,0,light color,sandy,fruity,
Szanto Tibor,Hungary,2013,Madagascar,"Spring, Secondary Harvest, 2012",70,3.5,3,1,0,0,0,1,0,dark color,sandy,fruity,
Szanto Tibor,Hungary,2013,Nicaragua,Cacao Blanco,70,3.25,3,1,0,0,0,1,0,sour milk,hot cocoa,,
Szanto Tibor,Hungary,2014,Cuba,Baracoa,70,3.75,3,1,0,0,0,1,0,sandy,banana,,
Szanto Tibor,Hungary,2014,Venezuela,Porcelana,70,3.5,3,1,0,0,0,1,0,sandy,earthy,spice,nutty
Szanto Tibor,Hungary,2015,Ecuador,"Winak, Sumaco",70,3.75,3,1,0,0,0,1,0,coarse,spicy cinnamon,,
Szanto Tibor,Hungary,2015,Brazil,"Fazenda Sempre Firme, Bahia",70,3.5,3,1,0,0,0,1,0,rustic,earthy,tea,
Szanto Tibor,Hungary,2015,Ecuador,Nacional,70,3.25,3,1,0,0,0,1,0,sweet,brownie,sour,
Szanto Tibor,Hungary,2015,Cuba,Baracoa,88,3.25,3,1,0,0,0,1,0,rustic,spicy,earthy,
Szanto Tibor,Hungary,2015,Madagascar,Ambolikapiky,70,3.25,3,1,0,0,0,1,0,sour orange,fatty,,
Szanto Tibor,Hungary,2015,Vietnam,"Ben Tre, Mekong Delta",70,3.25,3,1,0,0,0,1,0,smokey,mild citrus,,
Tabal,U.S.A,2013,Peru,"Peru, batch 96",70,3,4,1,1,0,0,1,0,vanilla,fatty,vegetal,mint
Tabal,U.S.A,2013,Costa rica,"Costa Rica, batch 83",70,2.75,4,1,1,0,0,1,0,licorice,dried fruit,burnt fuel,
Tabal,U.S.A,2013,Dominican republic,Dominican Republic,70,2.75,4,1,1,0,0,1,0,oily,cardboard,sour,
Tabal,U.S.A,2013,Mexico,"Chiapas, Lacandon Jungle, batch 95",70,2.5,4,1,1,0,0,1,0,vanilla,fuel,earthy,
Tablette (aka Vanillabeans),Japan,2015,Papua new guinea,Papua,62,3.25,5,1,1,1,0,1,0,creamy,smoke,ham,
Tablette (aka Vanillabeans),Japan,2015,Vietnam,Vietnam,60,3.25,5,1,1,1,0,1,0,vanilla,butter,caramel,
Tablette (aka Vanillabeans),Japan,2015,Colombia,Colombia,70,3,5,1,1,1,0,1,0,flat,smoke,marshmallow,
Tablette (aka Vanillabeans),Japan,2015,Trinidad,Trinidad,77,2.75,4,1,0,1,0,1,0,intense,grassy,smokey,
Tala,Vietnam,2019,Vietnam,Vietnam,75,3,3,1,0,0,0,1,0,intense cocoa,fatty,sticky,
Tala,Vietnam,2019,Vietnam,Vietnam,70,2.75,3,1,0,0,0,1,0,cocoa,sweet,fatty,cardboard
Tan Ban Skrati,Suriname,2016,Suriname,"Paramaribo, batch 20160043-01",70,3.25,2,0,0,0,0,1,0,earthy,floral,dry,
Taste Artisan,U.S.A,2019,Peru,Piura,75,4,3,1,0,0,0,1,0,fig,,,
Taste Artisan,U.S.A,2019,Peru,Amazonas,75,3.25,3,1,0,0,0,1,0,blackberry,dirt,roast,
Taste Artisan,U.S.A,2019,Venezuela,"Chuao, batch 20170714C",75,3,4,1,1,0,0,1,0,vanilla,fatty,,
Taucherli,Switzerland,2019,Mexico,Mexico,70,3.25,3,1,0,0,0,1,0,nutty,fruit,sour,floral
Taucherli,Switzerland,2019,Nicaragua,Nicaragua,72,3,3,1,0,0,0,1,0,nutty,,roasty,fatty
Taza,U.S.A,2007,Dominican republic,"Dark, Stone Ground",70,3,3,1,0,0,0,1,0,sandy,sour banana,sweet,
Taza,U.S.A,2009,Mexico,Chiapan,75,2.75,3,1,0,0,0,1,0,rustic,sweet,earthy,
Taza,U.S.A,2011,Bolivia,Alto Beni,87,3.25,3,1,0,0,0,1,0,grainy,blueberries,bitter,
Taza,U.S.A,2014,Belize,Belize,68,3,3,1,0,0,0,1,0,coarse,watering,sweet,
TCHO,U.S.A,2008,Madagascar,Citrus-beta,70,2.75,5,1,1,1,0,1,0,dry,red berry,note,
TCHO,U.S.A,2008,Ghana,Chocolatey-beta,70,2.5,5,1,1,1,0,1,0,gritty,sweet,swiss miss,vanilla
TCHO,U.S.A,2008,Peru,Fruity-beta,70,2.5,5,1,1,1,0,1,0,tangy,,musty,sour
TCHO,U.S.A,2008,Peru,Nutty-beta,70,2.5,5,1,1,1,0,1,0,dry,musty,flat,
TCHO,U.S.A,2009,Blend,TCHOPro 68,68,3,5,1,1,1,0,1,0,nutty,candy,,
TCHO,U.S.A,2009,Blend,TCHOPro 60.5,60,2.75,5,1,1,1,0,1,0,tea,sweet,astringent,
TCHO,U.S.A,2016,Blend,West Africa,62,2,5,1,1,1,0,1,0,strong vanilla,sweet,fatty,
Tejas,U.S.A,2012,Dominican republic,Presidio,70,3.5,4,1,1,0,0,1,0,molasses,caramel,,
Tejas,U.S.A,2012,Brazil,"Bahia, Floresta Azul,Good Friends Reserve#3",70,3.5,3,1,0,0,0,1,0,honey,pepper,charcoal,
Tejas,U.S.A,2012,Ecuador,"La Bahia, w/ cane juice",70,3.25,4,1,1,0,0,1,0,gritty,rum,molasses,
Tejas,U.S.A,2012,Ecuador,"La Bahia, w/ cane sugar",70,3.25,3,1,0,0,0,1,0,molasses,fruit,floral,
Tejas,U.S.A,2012,Mexico,Espada,70,3.25,3,1,0,0,0,1,0,molasses,caramel,,
Tejas,U.S.A,2012,Bolivia,San Jose,67,3.25,3,1,0,0,0,1,0,green apple,sweet,,
Tejas,U.S.A,2012,Blend,"Bayou Blend, Ecuador, Mad., PNG",70,3,4,1,1,0,0,1,0,molasses,caramel,spice,
Tejas,U.S.A,2012,Papua new guinea,Aranama,70,3,4,1,1,0,0,1,0,molasses,caramel,fruity,
Tejas,U.S.A,2012,Madagascar,Capistrano*,70,3,3,1,0,0,0,1,0,sticky,caramel,,
Tejas,U.S.A,2012,Venezuela,Concepcion*,80,3,4,1,1,0,0,1,0,earthy,savory,hammy,
Tejas,U.S.A,2012,Madagascar,Concepcion,70,2.75,4,1,1,0,0,1,0,molasses,notes,,
Tejas,U.S.A,2012,Bolivia,San Jose,70,2.75,3,1,0,0,0,1,0,candy,peanut butter,caramel,
Tejas,U.S.A,2012,Brazil,Espada,70,2.75,3,1,0,0,0,1,0,flat,cardboard,metallic,
Tejas,U.S.A,2012,Peru,Capistrano,70,2,4,1,1,0,0,1,0,perfume,chemical,soapy,
Terroir,U.S.A,2014,Madagascar,"Madagascar, batch 6-5-15",67,3.75,2,0,0,0,0,1,0,sweet,rich,tannic,fruity
Terroir,U.S.A,2014,Uganda,"Uganda, batch 6-3-15",73,3.75,2,0,0,0,0,1,0,creamy,almond,butter,
Terroir,U.S.A,2014,Ecuador,"Ecuador, batch 6-5-15",77,3.25,2,0,0,0,0,1,0,intense,mild coffee rum,,
Terroir,U.S.A,2015,Belize,Belize,70,3.75,2,0,0,0,0,1,0,nutty,raspberry,metallic,
Terroir,U.S.A,2015,Madagascar,Madagascar,70,3.75,2,0,0,0,0,1,0,bright fruit,mild sour,,
Terroir,U.S.A,2015,Guatemala,Guatemala,70,3.75,3,1,0,0,0,1,0,walnuts,cocoa,easy melt,
Terroir,U.S.A,2015,Dominican republic,Oko Caribe,70,3.5,3,1,0,0,0,1,0,spicy,black pepper,bold,
Terroir,U.S.A,2015,Ecuador,Ecuador,70,3.25,2,0,0,0,0,1,0,floral,earthy,bourbon,
Terroir,U.S.A,2015,Peru,Peru,70,2.75,2,0,0,0,0,1,0,spicy,black pepper,intense,
Terroir,U.S.A,2019,Bolivia,Alto Beni,77,3.25,3,1,0,0,0,1,0,muted,roasted banana,,
Terroir,U.S.A,2019,Belize,Maya Mountain,77,3,3,1,0,0,0,1,0,berries,licorice,cocoa,bitter
Terroir,U.S.A,2019,Haiti,Haiti,72,2.75,3,1,0,0,0,1,0,harsh,tobacco,,
The Barn,Sweden,2015,Peru,Peru,70,3,3,1,0,0,0,1,0,sandy,sweet,raisins,
Theo,U.S.A,2007,Madagascar,Madagascar,65,3.5,3,1,0,0,0,1,0,sandy,sweet,blueberry,
Theo,U.S.A,2007,Ghana,"Ghana, Kumasi",84,3,4,1,1,0,0,1,0,dry,slightly tart,bitter,
Theo,U.S.A,2007,Blend,"Ghana, Panama, Ecuador",75,3,3,1,0,0,0,1,0,sandy,sweet,fruity,
Theo,U.S.A,2007,Ivory coast,Ivory Coast,75,2.5,4,1,1,0,0,1,0,dry,gritty,hint fruit,sour
Theo,U.S.A,2007,Venezuela,"Venezuela; Barinos, Merida, Tachron",91,2,2,0,0,0,0,1,0,dry,bland,bitterish,
Theo,U.S.A,2012,Congo,Congo w/ nibs,65,3.25,4,1,1,0,0,1,0,sweet,vanilla,cocoa,
Theobroma,Japan,2015,Peru,"Piura Select, Cacao Blanc",70,3.25,2,0,0,0,0,1,0,peanut butter,sour milk,,
Thistle & Rose aka Aggie USU,U.S.A,2019,Ecuador,"Costa Esmeraldas, 2017 h., batch 28",70,3.5,2,0,0,0,0,1,0,pure,bold,floral,
Tibito,Colombia,2018,Colombia,"Putumayo, lot 021",70,3.25,3,0,0,1,0,1,0,spicy,marshmallow,,
Tibito,Colombia,2018,Colombia,"Meta, lot 052",70,3,3,0,0,1,0,1,0,floral,vegetal,,
Timo A. Meyer,Germany,2016,Belize,"Belize, med roast",72,3.75,3,1,0,0,0,1,0,bright fruit,cashew,,
Tiny House,U.S.A,2019,Tanzania,Kokoa Kamili,71,2.75,2,0,0,0,0,1,0,bland,mild honey,sour,
To'ak (Ecuatoriana),Ecuador,2014,Ecuador,Manabi,81,3.25,2,0,0,0,0,1,0,waxy,mild fruit,floral,
Tocoti,U.S.A,2011,Dominican republic,Dominican Republic,74,3,3,1,0,0,0,1,0,pronounced fruit,sour,,
Tocoti,U.S.A,2011,Venezuela,Venezuela,72,2.75,3,1,0,0,0,1,0,peanut butter,soapy,,
Tocoti,U.S.A,2012,Bolivia,"Wild Bolivian, Jungle Love",77,3,3,1,0,0,0,1,0,sandy,sweet,,
Tosier,U.k.,2018,Belize,Maya Mtn.,70,3.5,3,1,0,0,0,1,0,honey,caramel,,
Tosier,U.k.,2018,Bolivia,"Alto Beni, 2016",70,3,3,1,0,0,0,1,0,spicy,cocoa,sweet,
Tosier,U.k.,2018,Haiti,Acul du Nard,70,2.75,3,1,0,0,0,1,0,metallic,astringent,,
Tosier,U.k.,2019,Colombia,Tumaco,70,2.75,3,1,0,0,0,1,0,dull,chewy,sweet,
Tree to Bar,South korea,2019,Ecuador,Ecuador,70,3.5,2,0,0,0,0,1,0,nutty,floral,,
Treehouse,U.S.A,2014,Dominican republic,Conacado,72,3,2,0,0,0,0,1,0,baked,roasty,coffee,
Tribar,Peru,2018,Peru,"Piura, Gran Chilique",70,3.5,3,1,0,0,0,1,0,sweet,pungent grape,acidic,
Tribar,Peru,2018,Peru,Ucayali,73,3,3,1,0,0,0,1,0,powdery,complex,rubber,
Tribe,Canada,2020,Peru,Ucayali,70,3,2,0,0,0,0,1,0,sandy,spicey,sweet,
Tribe,Canada,2020,Vietnam,"Dak Lak, batch 0A08",70,2.75,2,0,0,0,0,1,0,tart,sweet,sour,savory
Tribe,Canada,2020,Honduras,"Copan, batch 0A03",70,2.75,2,0,0,0,0,1,0,woody,sweet,unrefined,
twenty-four blackbirds,U.S.A,2011,Dominican republic,Dominican Republic,73,2.75,2,0,0,0,0,1,0,roasty,woody,rubber,
twenty-four blackbirds,U.S.A,2013,Dominican republic,"Dominican Republic, batch 85",68,3.25,2,0,0,0,0,1,0,roasty,sligt burnt,red fruit,
twenty-four blackbirds,U.S.A,2013,Bolivia,"Palos Blancos, batch 97",75,2.5,2,0,0,0,0,1,0,roasty,bitter,caramel,dairy
twenty-four blackbirds,U.S.A,2014,Madagascar,"Madagascar, lot 137",75,3.5,2,0,0,0,0,1,0,intense,red berry,,
twenty-four blackbirds,U.S.A,2015,Ecuador,"Cedeno, lot 271",75,3.5,2,0,0,0,0,1,0,intense,floral,,
twenty-four blackbirds,U.S.A,2015,Dominican republic,Oko Caribe,75,2.75,2,0,0,0,0,1,0,spicy,sour,note,
twenty-four blackbirds,U.S.A,2017,Tanzania,Kokoa Kamili,75,3.25,2,0,0,0,0,1,0,dry,floral,woody,
Two Ravens,U.S.A,2016,Peru,Peru,60,3,3,1,0,0,0,1,0,coarse,sweet,lemon,
Uncouth,Canada,2017,Guatemala,Guatemala,75,3.25,2,0,0,0,0,1,0,dry,coarse,sour,
Uncouth,Canada,2017,Tanzania,Tanzania,75,3,2,0,0,0,0,1,0,dry,coarse,sweet,earthy
Uncouth,Canada,2017,Dominican republic,Dominican Republic,75,2.75,2,0,0,0,0,1,0,dry,coarse,hay,
Undone,U.S.A,2014,Dominican republic,"San Francisco de Macoris, Nourish",70,3,2,0,0,0,0,1,0,tart,tangy,mild cocoa,
Undone,U.S.A,2014,Nicaragua,Matagalpa,74,2.75,2,0,0,0,0,1,0,creamy,woody,green,rubber
Upchurch,U.S.A,2016,Tanzania,"Tanzania, Party Bar",72,3.25,2,0,0,0,0,1,0,sandy,sweet,peach,
Upchurch,U.S.A,2016,Madagascar,"Madagascar, Sassy Bar",72,3,2,0,0,0,0,1,0,sweet,acidic,tart,
Urzi,Italy,2014,Venezuela,"Sur del Lago, Merida",65,3.25,4,1,1,0,0,1,0,intense,nutty,mild rubber,
Utopick,Spain,2017,Colombia,"Sierra Nevada, Tutu Iku",70,3.75,3,1,0,0,0,1,0,spice,melon,nutty,
Utopick,Spain,2018,Nicaragua,Nugo,70,3.75,3,1,0,0,0,1,0,roasty cocoa,,,
Vaka,Canada,2020,Belize,"Maya Mountain, Toledo, batch 91",74,3.5,3,1,0,0,0,1,0,roasted strawberry,bold,,
Valrhona,France,2006,Blend,"Guanaja, South America",70,3.75,5,1,1,1,0,1,0,subtle,smooth,earthy,long
Valrhona,France,2006,Madagascar,"Sambirano, Ampamakia 2005, Millot P.",64,3.5,5,1,1,1,0,1,0,red berry,rich,,
Valrhona,France,2006,Blend,"Carribean, Caraibe",66,3,5,1,1,1,0,1,0,slight bitter,woody,,
Valrhona,France,2006,Venezuela,"Porcelana, Maracaibo, Palmira P. 2005",64,3,5,1,1,1,0,1,0,modest,creamy,cocoa,
Valrhona,France,2006,Trinidad,Gran Couva 2005 P.,64,2.5,5,1,1,1,0,1,0,nutty,vegetal,sweet,
Valrhona,France,2007,Madagascar,Manjari,64,4,5,1,1,1,0,1,0,creamy,blueberry,raspberry,
Valrhona,France,2007,Venezuela,Chuao 2002 P.,65,3.75,5,1,1,1,0,1,0,sandy,vegetal,cocoa,
Valrhona,France,2007,Venezuela,"Porcelana, Maracaibo, Palmira P. 2006",64,3.25,5,1,1,1,0,1,0,creamy,cherry,,
Valrhona,France,2007,Blend,"Araguani, Venezuela, Carribean",72,3,5,1,1,1,0,1,0,creamy,rich,licorice,
Valrhona,France,2007,Blend,"Le Noir Amer, West Africa",71,2.75,5,1,1,1,0,1,0,nutty bitter dominate,,,
Valrhona,France,2007,Blend,"Abinao, West Africa",85,2.5,5,1,1,1,0,1,0,berries,tart,bitter,
Valrhona,France,2007,Blend,Le Noir Extra Amer,85,1.5,5,1,1,1,0,1,0,creamy,fatty,bitter,
Valrhona,France,2009,Dominican republic,Tainori,64,3.75,5,1,1,1,0,1,0,cocoa dominates,woodsy,,
Valrhona,France,2009,Ecuador,Alpaco,66,3.75,5,1,1,1,0,1,0,rich,hot spice,,
Valrhona,France,2009,Ghana,Nyangbo,68,3.5,5,1,1,1,0,1,0,creamy,cocoa,bread,
Valrhona,France,2011,Venezuela,"Porcelana, Pedegral",64,4,5,1,1,1,0,1,0,creamy,honey,peanut butter,
Valrhona,France,2011,Blend,Caraque,56,3.25,5,1,1,1,0,1,0,intense sweet,nut,orange,
Valrhona,France,2012,Venezuela,"Otucan, Grand Cru",69,4,5,1,1,1,0,1,0,green,unripened fruit,banana,
Valrhona,France,2013,Blend,"Andoa, Grand Cru blend",70,3.5,5,1,1,1,0,1,0,yogurt,lemon,licorice,
Valrhona,France,2013,Dominican republic,"Loma Sotavento, 2013",64,3.5,5,1,1,1,0,1,0,complex,herbs,fruit,dairy
Valrhona,France,2015,Peru,"Piura, Illanka, Quemazon",63,4,5,1,1,1,0,1,0,intense,dark berry,grapes,
Valrhona,France,2017,Blend,"Oriado, Peru, Dom. Rep",60,3.25,3,1,0,0,0,1,0,intense,rich,sweet,
Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,72,2.75,3,1,0,0,0,1,0,fatty,bland,astringent,
Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,76,2.75,4,1,1,0,0,1,0,fatty,sour,spoiled,
Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,80,2.75,4,1,1,0,0,1,0,fatty,bitter,sour,
Vicuna,U.S.A,2015,Bolivia,Palos Blancos,70,3.25,2,0,0,0,0,1,0,peanut butter,coffee,mint,
Vicuna,U.S.A,2015,Bolivia,Palos Blancos + nibs,70,3.25,2,0,0,0,0,1,0,complex,nibs soft,,
